,delay,expectation,congruency,stim_color,distractor_color,targetTimeMs
97,-100,0.5,none,green,red,251.82855998840256
98,167,0.5,none,red,green,611.03004324423
99,100,0.5,none,green,red,209.14484654953984
100,-100,0.5,none,red,green,869.9310040203023
101,-167,0.5,none,green,red,1689.9147783477792
102,-233,0.5,none,red,green,1100.6114173204508
103,300,0.5,none,green,red,1089.7005049869556
104,300,0.5,none,red,green,953.4543007028211
105,100,0.5,none,green,red,1121.0012458754509
106,167,0.5,none,red,green,944.735981744755
107,100,0.5,none,green,red,1535.7968142517543
108,-167,0.5,none,red,green,816.4080945386564
109,33,0.5,none,green,red,1186.990085278709
110,33,0.5,none,red,green,685.8938914451945
111,-233,0.5,none,green,red,1680.4854149453074
112,-100,0.5,none,red,green,1153.524648013195
113,-300,0.5,none,green,red,660.5375159085012
114,233,0.5,none,red,green,1465.0851345512915
115,-167,0.5,none,green,red,1073.5486938120348
116,-167,0.5,none,red,green,905.4156378598458
117,167,0.5,none,green,red,392.14409369123655
118,-33,0.5,none,red,green,837.2022348965666
119,300,0.5,none,green,red,756.7626427635706
120,-100,0.5,none,red,green,588.1555148362081
121,-300,0.5,none,green,red,737.4544610371382
122,-167,0.5,none,red,green,1794.1143742661654
123,300,0.5,none,green,red,1393.1854890131387
124,233,0.5,none,red,green,596.6224513964684
125,-233,0.5,none,green,red,1817.4736959631846
126,-300,0.5,none,red,green,1133.2358656525764
127,167,0.5,none,green,red,1366.824716006345
128,-33,0.5,none,red,green,1293.6900585216872
129,300,0.5,none,green,red,487.312921346662
130,300,0.5,none,red,green,389.06197218732916
131,167,0.5,none,green,red,1030.9816786349397
132,33,0.5,none,red,green,610.2178752567263
133,300,0.5,none,green,red,920.1967392638628
134,233,0.5,none,red,green,1280.2151308397483
135,-100,0.5,none,green,red,1525.2191744454078
136,-300,0.5,none,red,green,1162.475087855698
137,-100,0.5,none,green,red,285.60569370155713
138,-100,0.5,none,red,green,1220.8155200882293
139,33,0.5,none,green,red,1206.522483070699
140,-233,0.5,none,red,green,822.2545046405539
141,300,0.5,none,green,red,648.8769389708286
142,233,0.5,none,red,green,798.9400221361005
143,-100,0.5,none,green,red,1123.0204807665268
144,-100,0.5,none,red,green,1225.046132263948
145,-233,0.5,none,green,red,1575.9360561824462
146,-300,0.5,none,red,green,1190.2913627402304
147,167,0.5,none,green,red,578.9667198870969
148,100,0.5,none,red,green,1743.151961477921
149,-167,0.5,none,green,red,1227.150239319034
150,-167,0.5,none,red,green,1623.3547493658484
151,167,0.5,none,green,red,604.1403637860444
152,-300,0.5,none,red,green,1500.7233529740743
153,-233,0.5,none,green,red,476.4816862326503
154,-100,0.5,none,red,green,495.5961257942004
155,300,0.5,none,green,red,1256.696040594115
156,-300,0.5,none,red,green,1846.2606293321983
157,-167,0.5,none,green,red,695.0497175528234
158,33,0.5,none,red,green,1740.7005527438507
159,-167,0.5,none,green,red,1482.6068886076155
160,167,0.5,none,red,green,511.49951995384225
161,233,0.5,none,green,red,883.0077146688006
162,-233,0.5,none,red,green,825.2914895339311
163,300,0.5,none,green,red,944.8804001849517
164,-33,0.5,none,red,green,911.3308591076774
165,167,0.5,none,green,red,1285.9460438566728
166,-300,0.5,none,red,green,1333.78159252332
167,-233,0.5,none,green,red,1497.1669915274972
168,33,0.5,none,red,green,1527.1219663254133
169,300,0.5,none,green,red,448.600381002048
170,300,0.5,none,red,green,605.372122413557
171,167,0.5,none,green,red,433.9478798429844
172,300,0.5,none,red,green,1532.0268216693748
173,-33,0.5,none,green,red,662.3661195061752
174,167,0.5,none,red,green,1479.1773346320008
175,100,0.5,none,green,red,277.5019581236835
176,-300,0.5,none,red,green,824.0775822796479
177,100,0.5,none,green,red,1090.4895776500396
178,-233,0.5,none,red,green,1038.8921694224273
179,100,0.5,none,green,red,903.1189225201158
180,-167,0.5,none,red,green,333.5804097032058
181,233,0.5,none,green,red,339.15054939425767
182,33,0.5,none,red,green,1152.335724329608
183,-300,0.5,none,green,red,1399.04864723617
184,167,0.5,none,red,green,1113.0109366441027
185,300,0.5,none,green,red,1097.4259121838272
186,-167,0.5,none,red,green,972.7318676472752
187,-100,0.5,none,green,red,835.8474196212736
188,100,0.5,none,red,green,955.8021080749031
189,167,0.5,none,green,red,688.9941127108316
190,300,0.5,none,red,green,1271.9659062144344
191,-167,0.5,none,green,red,1795.0490327533316
192,-300,0.5,none,red,green,1520.139406983686
193,-300,0.5,none,green,red,1055.8716191685576
194,-33,0.5,none,red,green,368.2238275669898
195,300,0.5,none,green,red,1187.7849624608675
196,233,0.5,none,red,green,792.233410309556
197,-100,0.5,none,green,red,724.3738303654403
198,167,0.5,none,red,green,156.42373023817277
199,167,0.5,none,green,red,962.0546471517983
200,100,0.5,none,red,green,793.9821711528642
201,100,0.5,none,green,red,1001.8296385953865
202,-233,0.5,none,red,green,636.2167987088169
203,167,0.5,none,green,red,411.7882420883905
204,-33,0.5,none,red,green,814.6585984470663
205,167,0.5,none,green,red,829.3357401900881
206,100,0.5,none,red,green,1287.9762723273109
207,-233,0.5,none,green,red,1839.6703468126016
208,100,0.5,none,red,green,936.8958486928221
209,233,0.5,none,green,red,529.171893026215
210,233,0.5,none,red,green,1516.5922561357152
211,300,0.5,none,green,red,1133.500122543268
212,100,0.5,none,red,green,384.5801525964873
213,233,0.5,none,green,red,280.5498985979556
214,-233,0.5,none,red,green,1826.2479960249484
215,233,0.5,none,green,red,771.1358144138495
216,233,0.5,none,red,green,1547.4093276474282
217,100,0.5,none,green,red,1168.1875265062672
218,300,0.5,none,red,green,254.4726689360832
219,300,0.5,none,green,red,548.402062429592
220,-233,0.5,none,red,green,994.5841543043929
221,-233,0.5,none,green,red,1020.7156997519463
222,-300,0.5,none,red,green,1832.6761341192093
223,-33,0.5,none,green,red,830.090903364285
224,233,0.5,none,red,green,1512.116410437817
225,33,0.5,none,green,red,550.6776146261677
226,-300,0.5,none,red,green,748.726121326165
227,233,0.5,none,green,red,1482.0130268479816
228,-300,0.5,none,red,green,1710.1800092906465
229,300,0.5,none,green,red,1532.2643521045532
230,-233,0.5,none,red,green,954.6655570878842
231,33,0.5,none,green,red,285.4054765976165
232,-33,0.5,none,red,green,1217.6178991325385
233,167,0.5,none,green,red,476.6627961712047
234,100,0.5,none,red,green,556.6356886506271
235,-100,0.5,none,green,red,1427.573930289183
236,233,0.5,none,red,green,1407.8946523798938
237,-300,0.5,none,green,red,550.5318426207796
238,300,0.5,none,red,green,1455.8110551853456
239,33,0.5,none,green,red,1302.1282395452083
240,300,0.5,none,red,green,246.8588780471324
241,167,0.5,none,green,red,1645.8273199172938
242,-167,0.5,none,red,green,380.89841410881354
243,233,0.5,none,green,red,243.1936841117703
244,-33,0.5,none,red,green,1674.9373294011325
245,-167,0.5,none,green,red,1211.2045708089868
246,33,0.5,none,red,green,461.4093027285046
247,-167,0.5,none,green,red,934.0751084001499
248,-167,0.5,none,red,green,999.4152769915839
249,167,0.5,none,green,red,638.4039193184921
250,-100,0.5,none,red,green,277.7798776826188
251,-167,0.5,none,green,red,1434.6473098489025
252,233,0.5,none,red,green,372.3106889028686
253,233,0.5,none,green,red,839.6081220303297
254,-300,0.5,none,red,green,905.4150017792208
255,33,0.5,none,green,red,1158.1893048947372
256,-33,0.5,none,red,green,1169.8151742347
257,-100,0.5,none,green,red,1630.4063405571294
258,-300,0.5,none,red,green,1146.7875476045933
259,233,0.5,none,green,red,638.122373508272
260,-33,0.5,none,red,green,319.14330356389553
261,-100,0.5,none,green,red,734.140442684108
262,300,0.5,none,red,green,418.0260395868547
263,-233,0.5,none,green,red,411.2555411026537
264,100,0.5,none,red,green,1160.356541000856
265,-100,0.5,none,green,red,963.3233824561001
266,33,0.5,none,red,green,716.9321019478185
267,-300,0.5,none,green,red,1751.6369286619079
268,33,0.5,none,red,green,1187.4611857310895
269,-233,0.5,none,green,red,714.8656642997069
270,-33,0.5,none,red,green,1704.155808950765
271,-300,0.5,none,green,red,1462.6145059728772
272,33,0.5,none,red,green,447.78213318721953
273,-33,0.5,none,green,red,1489.2662024290303
274,-100,0.5,none,red,green,636.4160134587902
275,233,0.5,none,green,red,1445.092356811824
276,33,0.5,none,red,green,692.1415492223977
277,-167,0.5,none,green,red,1082.4373794591734
278,33,0.5,none,red,green,1494.6931833743952
279,167,0.5,none,green,red,616.2976003768565
280,-100,0.5,none,red,green,291.7133053344964
281,-300,0.5,none,green,red,1428.3933601702329
282,233,0.5,none,red,green,249.19267745137944
283,-100,0.5,none,green,red,1659.382164128408
284,100,0.5,none,red,green,915.1796437791771
285,100,0.5,none,green,red,985.5193414133902
286,-233,0.5,none,red,green,768.949267485012
287,-233,0.5,none,green,red,1436.9709440340184
288,-300,0.5,none,red,green,517.3684425674882
289,-33,0.5,none,green,red,1349.4326508639379
290,233,0.5,none,red,green,960.0001152811349
291,300,0.5,none,green,red,1286.1423839460324
292,-100,0.5,none,red,green,1561.4760491935199
293,-100,0.5,none,green,red,639.9111960172876
294,-300,0.5,none,red,green,912.3834643690295
295,167,0.5,none,green,red,393.34261111828096
296,100,0.5,none,red,green,308.56691818229933
297,167,0.5,none,green,red,1137.2244583394245
298,167,0.5,none,red,green,1357.1958518985093
299,300,0.5,none,green,red,348.2568927401306
300,33,0.5,none,red,green,418.23924438906437
301,233,0.5,none,green,red,485.6472158017497
302,-167,0.5,none,red,green,1073.3322352458824
303,-100,0.5,none,green,red,1653.448596922668
304,-167,0.5,none,red,green,824.6029843288134
305,-233,0.5,none,green,red,1455.8536959744065
306,167,0.5,none,red,green,876.6107135168106
307,-233,0.5,none,green,red,1338.7663604824004
308,167,0.5,none,red,green,1523.3257154998641
309,33,0.5,none,green,red,1722.8541489511117
310,-300,0.5,none,red,green,992.5328474517507
311,-100,0.5,none,green,red,1276.1531132806526
312,300,0.5,none,red,green,780.7094203020481
313,-100,0.5,none,green,red,1550.65425214004
314,-100,0.5,none,red,green,1459.1095867704873
315,100,0.5,none,green,red,1050.420933161426
316,-233,0.5,none,red,green,575.7899628753794
317,-100,0.5,none,green,red,1677.3279520889719
318,-300,0.5,none,red,green,1210.452332929311
319,-300,0.5,none,green,red,893.671182068906
320,-167,0.5,none,red,green,1711.3051633706332
321,100,0.5,none,green,red,1008.9663816579092
322,-167,0.5,none,red,green,904.547849865575
323,167,0.5,none,green,red,1364.1676201560538
324,233,0.5,none,red,green,1578.6794314231931
325,-167,0.5,none,green,red,1693.2507224042201
326,-33,0.5,none,red,green,1179.2793875208663
327,-167,0.5,none,green,red,899.6395988924858
328,233,0.5,none,red,green,435.65146702171216
329,-33,0.5,none,green,red,436.4747734382936
330,-167,0.5,none,red,green,991.081085863239
331,100,0.5,none,green,red,238.94186292510255
332,-167,0.5,none,red,green,918.2598040489806
333,167,0.5,none,green,red,267.84427650142857
334,233,0.5,none,red,green,833.6463214316756
335,-300,0.5,none,green,red,1483.5924990070098
336,167,0.5,none,red,green,1184.4731180208591
337,300,0.5,none,green,red,1326.4250509633994
338,167,0.5,none,red,green,1584.5142549540703
339,-100,0.5,none,green,red,951.031255573276
340,-33,0.5,none,red,green,1593.8448988734765
341,-233,0.5,none,green,red,582.8219519159956
342,-233,0.5,none,red,green,1248.662562483811
343,-167,0.5,none,green,red,1618.5142828267778
344,300,0.5,none,red,green,947.9565646283313
345,233,0.5,none,green,red,1593.9271636669791
346,233,0.5,none,red,green,1453.3477340006064
347,-33,0.5,none,green,red,1587.1614996487494
348,100,0.5,none,red,green,1454.4719991204704
349,-233,0.5,none,green,red,1742.158444216588
350,-33,0.5,none,red,green,1388.3801640399045
351,300,0.5,none,green,red,1326.4087629831088
352,167,0.5,none,red,green,1571.706662699831
353,-167,0.5,none,green,red,660.1472771532713
354,300,0.5,none,red,green,509.6472819001077
355,300,0.5,none,green,red,224.099079001653
356,33,0.5,none,red,green,1168.6422965304948
357,100,0.5,none,green,red,676.7381874194159
358,-300,0.5,none,red,green,1600.1458174804363
359,-33,0.5,none,green,red,1364.3060652748593
360,-100,0.5,none,red,green,710.0725886348112
361,100,0.5,none,green,red,970.958097079332
362,-233,0.5,none,red,green,798.85188012397
363,-100,0.5,none,green,red,928.9518023943115
364,167,0.5,none,red,green,946.6578503461095
365,-33,0.5,none,green,red,1046.9226744600173
366,-100,0.5,none,red,green,404.86187028370165
367,-100,0.5,none,green,red,1465.1068984757067
368,233,0.5,none,red,green,457.2492750520218
369,-300,0.5,none,green,red,578.0923712601888
370,-33,0.5,none,red,green,1258.8475940058963
371,100,0.5,none,green,red,683.3938205239798
372,100,0.5,none,red,green,1282.8686225846438
373,-167,0.5,none,green,red,1659.215146053672
374,-100,0.5,none,red,green,602.6252978816719
375,233,0.5,none,green,red,1521.5622348894444
376,33,0.5,none,red,green,1816.6014213071287
377,300,0.5,none,green,red,781.9493416560473
378,100,0.5,none,red,green,1548.4309639777184
379,167,0.5,none,green,red,411.3095503922232
380,-100,0.5,none,red,green,1726.6397685290929
381,100,0.5,none,green,red,815.4413086719239
382,100,0.5,none,red,green,221.83167006681083
383,33,0.5,none,green,red,584.6701327426745
384,-300,0.5,none,red,green,598.679956488402
385,100,0.5,none,green,red,592.3200677007123
386,-167,0.5,none,red,green,510.4438971703469
387,-33,0.5,none,green,red,372.74245772426207
388,233,0.5,none,red,green,400.87573386743674
389,33,0.5,none,green,red,150.63364328900366
390,100,0.5,none,red,green,1681.8849640322487
391,100,0.5,none,green,red,452.26077636665656
392,233,0.5,none,red,green,1485.9520591690796
393,-100,0.5,none,green,red,1748.4750143799515
394,100,0.5,none,red,green,340.1620627989024
395,-300,0.5,none,green,red,1745.8190932621105
396,-100,0.5,none,red,green,402.4621510028707
397,-300,0.5,none,green,red,1510.1786484974289
398,-100,0.5,none,red,green,830.9287844270194
399,233,0.5,none,green,red,736.0407985418567
400,-167,0.5,none,red,green,1269.9583909873513
401,167,0.5,none,green,red,1010.3997768135594
402,-233,0.5,none,red,green,621.3610439554776
403,100,0.5,none,green,red,534.6447796355338
404,33,0.5,none,red,green,1707.4603680529945
405,-233,0.5,none,green,red,1779.7705011926073
406,-167,0.5,none,red,green,1320.2903626182676
407,-33,0.5,none,green,red,1581.4037325777458
408,-300,0.5,none,red,green,1678.3482816309343
409,-300,0.5,none,green,red,737.7591837303523
410,33,0.5,none,red,green,1467.7390035415053
411,-33,0.5,none,green,red,636.5261432080581
412,300,0.5,none,red,green,391.557200625323
413,233,0.5,none,green,red,432.37726985838236
414,-300,0.5,none,red,green,1593.2429392724607
415,-100,0.5,none,green,red,1246.3627825411577
416,-167,0.5,none,red,green,1252.5568454999343
417,-33,0.5,none,green,red,309.3500764968954
418,-167,0.5,none,red,green,631.8026344631372
419,167,0.5,none,green,red,516.7085056738092
420,-100,0.5,none,red,green,1663.024445361983
421,-33,0.5,none,green,red,1792.1300526919647
422,-233,0.5,none,red,green,1388.485601555636
423,100,0.5,none,green,red,663.8907867643139
424,-300,0.5,none,red,green,1535.19892588671
425,-33,0.5,none,green,red,245.70002821238947
426,-233,0.5,none,red,green,654.0015619455876
427,300,0.5,none,green,red,569.6106063967949
428,167,0.5,none,red,green,1496.3000855789176
429,-33,0.5,none,green,red,1390.6831104826028
430,33,0.5,none,red,green,269.9137079487409
431,-33,0.5,none,green,red,339.99059092155005
432,167,0.5,none,red,green,786.340968844936
433,-233,0.5,none,green,red,1207.4927138728103
434,-233,0.5,none,red,green,1404.937575040129
435,-33,0.5,none,green,red,930.5653809604339
436,33,0.5,none,red,green,820.6075790374425
437,-33,0.5,none,green,red,1414.7673725677137
438,-233,0.5,none,red,green,617.824687497294
439,-100,0.5,none,green,red,1294.7406155852007
440,-167,0.5,none,red,green,985.2186184056541
441,33,0.5,none,green,red,823.3332566219631
442,-300,0.5,none,red,green,1328.3464243883732
443,300,0.5,none,green,red,486.2781827196575
444,-233,0.5,none,red,green,984.0166811829276
445,-300,0.5,none,green,red,1171.8717283292453
446,100,0.5,none,red,green,924.9346314596971
447,-167,0.5,none,green,red,1140.3539400584095
448,-167,0.5,none,red,green,1541.1446451899417
449,167,0.5,none,green,red,897.4793385967004
450,233,0.5,none,red,green,356.66781378967664
451,300,0.5,none,green,red,999.4118030282975
452,300,0.5,none,red,green,1496.8690484400097
453,-233,0.5,none,green,red,1694.3879133182108
454,300,0.5,none,red,green,1136.3347433268586
455,33,0.5,none,green,red,512.0808562432619
456,233,0.5,none,red,green,1213.476580159655
457,33,0.5,none,green,red,838.6764813673345
458,167,0.5,none,red,green,839.0730717186705
459,-233,0.5,none,green,red,871.0356970575361
460,167,0.5,none,red,green,607.8381971419647
461,33,0.5,none,green,red,960.129050312035
462,-233,0.5,none,red,green,1728.808160984874
463,233,0.5,none,green,red,1334.1416984817824
464,300,0.5,none,red,green,1418.3323620040167
465,-100,0.5,none,green,red,384.71678603085934
466,-33,0.5,none,red,green,608.3206118373539
467,-167,0.5,none,green,red,405.5286759373942
468,300,0.5,none,red,green,357.4214788444612
469,233,0.5,none,green,red,1300.9459302040043
470,167,0.5,none,red,green,1314.176402824406
471,-33,0.5,none,green,red,1149.5560554166022
472,33,0.5,none,red,green,1077.5099201265275
473,233,0.5,none,green,red,469.7824492103277
474,-33,0.5,none,red,green,184.4845094326936
475,233,0.5,none,green,red,906.0656965713644
476,300,0.5,none,red,green,362.58172662501397
477,300,0.5,none,green,red,1103.0804407197243
478,-300,0.5,none,red,green,1401.9894521292085
479,-33,0.5,none,green,red,910.7036620240294
480,100,0.5,none,red,green,1338.1415882357237
481,-100,0.5,none,green,red,396.3865098365787
482,233,0.5,none,red,green,515.5073126635493
483,-233,0.5,none,green,red,449.3964330027617
484,33,0.5,none,red,green,720.6198099564501
485,33,0.5,none,green,red,1609.6889558635432
486,33,0.5,none,red,green,776.7355247420822
487,300,0.5,none,green,red,1182.378977143192
488,33,0.5,none,red,green,724.3106948988603
489,-233,0.5,none,green,red,1289.1190254707467
490,-167,0.5,none,red,green,1527.0870666595947
491,-33,0.5,none,green,red,716.3338535359721
492,-233,0.5,none,red,green,1263.8752987054713
493,33,0.5,none,green,red,309.77685416037883
494,-33,0.5,none,red,green,1009.1082086950053
495,-167,0.5,none,green,red,1585.465545224517
496,-100,0.5,none,red,green,667.3797687877145
497,-233,0.5,none,green,red,641.5305626394193
498,-100,0.5,none,red,green,269.3802445349048
499,100,0.5,none,green,red,1215.6785755717658
