,delay,expectation,congruency,stim_color,distractor_color,targetTimeMs
76,300,0.19999999999999996,unmet,green,red,632.9922663763359
77,100,0.8,met,red,green,1262.566615076557
78,100,0.8,met,red,green,1508.2210567334162
79,300,0.8,met,red,green,1452.9718648867433
80,233,0.8,met,red,green,276.73353690019076
81,-33,0.8,met,red,green,1075.977587889513
82,233,0.8,met,red,green,441.850098303322
83,-100,0.8,met,red,green,1162.9971419570916
84,-300,0.19999999999999996,unmet,green,red,525.3171928984102
85,-300,0.8,met,red,green,1658.0629540667585
86,-300,0.8,met,red,green,1118.4861268369389
87,-300,0.8,met,red,green,979.1756189764586
88,100,0.8,met,red,green,1568.239731125289
89,-300,0.8,met,red,green,911.1164406129736
90,-167,0.8,met,red,green,769.3853665803738
91,-33,0.8,met,red,green,1714.7591007931264
92,-167,0.19999999999999996,unmet,green,red,1484.4130243541715
93,167,0.8,met,red,green,780.7828190287634
94,-300,0.19999999999999996,unmet,green,red,703.8760609805881
95,33,0.19999999999999996,unmet,green,red,420.42816517760184
96,-167,0.8,met,red,green,1240.4316247370098
97,-167,0.8,met,red,green,330.0366560924502
98,33,0.8,met,red,green,686.103771022683
99,-33,0.8,met,red,green,260.48273184810387
100,300,0.8,met,red,green,1026.2180421365001
101,-300,0.8,met,red,green,720.9259599330709
102,100,0.8,met,red,green,1453.9901224518137
103,-33,0.8,met,red,green,538.3144360598895
104,300,0.8,met,red,green,264.82100906529973
105,167,0.8,met,red,green,373.4357339987914
106,33,0.19999999999999996,unmet,green,red,607.4854579705813
107,-33,0.19999999999999996,unmet,green,red,610.4789085792872
108,167,0.8,met,red,green,234.05852074581455
109,100,0.8,met,red,green,455.1049722645208
110,233,0.8,met,red,green,195.194672280911
111,-300,0.19999999999999996,unmet,green,red,1772.8462711431575
112,-233,0.8,met,red,green,1762.1108888369918
113,33,0.8,met,red,green,1634.5259426982757
114,-100,0.8,met,red,green,679.3578565733416
115,-33,0.8,met,red,green,1429.2255212591838
116,-167,0.19999999999999996,unmet,green,red,975.4289594697569
117,100,0.19999999999999996,unmet,green,red,1382.0602728909937
118,-233,0.8,met,red,green,1657.8738040367155
119,-100,0.19999999999999996,unmet,green,red,1714.917276038752
120,-300,0.8,met,red,green,1713.3977939752601
121,233,0.8,met,red,green,903.232945577078
122,233,0.8,met,red,green,1310.5463424228674
123,167,0.8,met,red,green,294.2441667060058
124,-100,0.19999999999999996,unmet,green,red,435.78826820664284
125,-300,0.8,met,red,green,539.00553853616
126,-100,0.8,met,red,green,1809.3899396263196
127,167,0.19999999999999996,unmet,green,red,1326.655705245889
128,-300,0.8,met,red,green,911.6348713375244
129,167,0.8,met,red,green,511.6945158889708
130,-167,0.8,met,red,green,1784.4621266234337
131,-167,0.8,met,red,green,1397.6551444546637
132,300,0.8,met,red,green,1421.0928515095648
133,300,0.8,met,red,green,1036.634743843928
134,167,0.8,met,red,green,868.6873969555393
135,-100,0.19999999999999996,unmet,green,red,1215.2186641336184
136,33,0.8,met,red,green,919.6525558490493
137,-33,0.8,met,red,green,1726.311605937134
138,-33,0.8,met,red,green,1537.7109120770172
139,33,0.8,met,red,green,729.7405314391589
140,167,0.19999999999999996,unmet,green,red,1318.4634796549105
141,-167,0.19999999999999996,unmet,green,red,864.8037846956439
142,-233,0.8,met,red,green,1470.096237778657
143,100,0.8,met,red,green,1334.123785420149
144,100,0.8,met,red,green,186.98403573994506
145,100,0.8,met,red,green,1714.0015187888698
146,-33,0.8,met,red,green,1513.811269582307
147,300,0.8,met,red,green,540.9387346640441
148,-167,0.8,met,red,green,739.1004576409723
149,300,0.8,met,red,green,497.330799162346
150,-300,0.8,met,red,green,1056.669603647616
151,-33,0.8,met,red,green,1153.0324515105824
152,233,0.8,met,red,green,912.0694652902356
153,-100,0.19999999999999996,unmet,green,red,416.88156310132774
154,33,0.8,met,red,green,831.046066983627
155,-233,0.8,met,red,green,384.55703722530905
156,233,0.8,met,red,green,536.0391362491139
157,100,0.8,met,red,green,1467.8019524205424
158,33,0.8,met,red,green,293.9979040528383
159,-167,0.8,met,red,green,408.19251395800984
160,-233,0.19999999999999996,unmet,green,red,520.9198468686066
161,33,0.8,met,red,green,616.7233137908011
162,167,0.8,met,red,green,1134.6782562005574
163,-33,0.8,met,red,green,330.7528959196709
164,100,0.8,met,red,green,161.13493158970496
165,-300,0.8,met,red,green,1691.903883422442
166,233,0.8,met,red,green,1159.2020548728615
167,-167,0.8,met,red,green,1553.532136621578
168,-167,0.8,met,red,green,1129.4865108233312
169,100,0.19999999999999996,unmet,green,red,643.5414401077587
170,100,0.19999999999999996,unmet,green,red,1277.1382794237159
171,33,0.8,met,red,green,287.5900361091433
172,100,0.8,met,red,green,652.0701757531281
173,-300,0.8,met,red,green,1362.8185758515829
174,167,0.19999999999999996,unmet,green,red,1170.3193895548839
175,-167,0.8,met,red,green,973.9507738367718
176,-100,0.8,met,red,green,348.3475010276329
177,-100,0.8,met,red,green,1223.2535248401582
178,-300,0.19999999999999996,unmet,green,red,1698.3810241052213
179,167,0.19999999999999996,unmet,green,red,1315.7713934581507
180,-233,0.8,met,red,green,1699.6243903903364
181,167,0.8,met,red,green,1363.7178333111115
182,-33,0.8,met,red,green,851.3577048635509
183,33,0.8,met,red,green,493.7423553585536
184,-33,0.8,met,red,green,860.8233305617108
185,-100,0.19999999999999996,unmet,green,red,1291.7277503877829
186,-33,0.8,met,red,green,893.926198641211
187,-233,0.8,met,red,green,1689.4219911573964
188,33,0.8,met,red,green,976.7211348814753
189,33,0.19999999999999996,unmet,green,red,1334.5691102943497
190,233,0.8,met,red,green,229.35779554401404
191,233,0.8,met,red,green,1255.9750145496762
192,-167,0.8,met,red,green,1660.3443795752532
193,167,0.8,met,red,green,729.9189926205455
194,-100,0.8,met,red,green,517.2393194569406
195,-233,0.8,met,red,green,603.0600157872705
196,33,0.8,met,red,green,972.7929121940615
197,-100,0.8,met,red,green,1019.6329350332112
198,-300,0.8,met,red,green,1344.1589952032293
199,-167,0.8,met,red,green,708.1808365711138
200,300,0.8,met,red,green,680.624505293787
201,233,0.8,met,red,green,1308.34227271406
202,33,0.8,met,red,green,1401.2818212456993
203,100,0.8,met,red,green,391.03417757778675
204,233,0.8,met,red,green,286.9326932117177
205,100,0.8,met,red,green,1726.3708232803606
206,33,0.8,met,red,green,654.1454545846366
207,-100,0.8,met,red,green,1516.7700466243132
208,-233,0.8,met,red,green,712.0657306789109
209,-100,0.8,met,red,green,1844.2590129222242
210,167,0.8,met,red,green,561.6986926220977
211,233,0.8,met,red,green,981.8752131912074
212,167,0.19999999999999996,unmet,green,red,1578.396681837744
213,167,0.8,met,red,green,975.6441488778396
214,167,0.8,met,red,green,1356.5253767451948
215,167,0.8,met,red,green,1503.8277409787704
216,33,0.8,met,red,green,1672.2605163193596
217,167,0.19999999999999996,unmet,green,red,504.2155875117137
218,233,0.8,met,red,green,1445.9619585691107
219,-300,0.8,met,red,green,492.0314534115806
220,-33,0.8,met,red,green,745.3344797857886
221,-167,0.8,met,red,green,657.3450252102773
222,-233,0.8,met,red,green,1596.8691808223937
223,167,0.19999999999999996,unmet,green,red,1355.429396117252
224,-33,0.8,met,red,green,1211.828196576804
225,167,0.8,met,red,green,1669.1161517746837
226,-33,0.8,met,red,green,1542.9734386660396
227,167,0.19999999999999996,unmet,green,red,413.4058459767732
228,167,0.8,met,red,green,570.8908399825923
229,-300,0.8,met,red,green,672.7558724674491
230,100,0.8,met,red,green,1656.708487624597
231,167,0.8,met,red,green,685.9084641435117
232,-233,0.8,met,red,green,667.1162314789431
233,233,0.8,met,red,green,688.1245813368839
234,100,0.8,met,red,green,1351.8529511196336
235,33,0.8,met,red,green,602.1881318608087
236,167,0.8,met,red,green,1580.450630408192
237,-167,0.8,met,red,green,1535.6197868442364
238,-233,0.8,met,red,green,1827.6275013267061
239,-33,0.8,met,red,green,1613.5311053144499
240,300,0.8,met,red,green,687.9292414236186
241,-300,0.8,met,red,green,1516.9549626006656
242,300,0.8,met,red,green,1064.8571056851247
243,33,0.8,met,red,green,552.7629116139294
244,-33,0.8,met,red,green,1653.8414894669527
245,-233,0.8,met,red,green,999.6587733284578
246,33,0.8,met,red,green,1131.0255192986479
247,33,0.8,met,red,green,1064.6275685611256
248,-167,0.19999999999999996,unmet,green,red,1715.7742340539417
249,100,0.8,met,red,green,571.7573115682223
250,100,0.8,met,red,green,330.24601485924273
251,167,0.19999999999999996,unmet,green,red,562.6350616446884
252,233,0.8,met,red,green,885.0614629109144
253,167,0.8,met,red,green,258.2940945987765
254,300,0.8,met,red,green,990.6711127599922
255,-167,0.8,met,red,green,884.068805098843
256,300,0.8,met,red,green,737.7278633332656
257,300,0.8,met,red,green,1061.3593929569088
258,300,0.8,met,red,green,189.8030963670359
259,-167,0.19999999999999996,unmet,green,red,1540.477016114623
260,-100,0.19999999999999996,unmet,green,red,1734.4946805966442
261,-100,0.8,met,red,green,1651.9090003686701
262,167,0.8,met,red,green,1590.8786794295606
263,100,0.8,met,red,green,1496.8640377091945
264,-33,0.8,met,red,green,1407.445702228858
265,100,0.8,met,red,green,841.491653913312
266,-300,0.8,met,red,green,1837.3921352617372
267,233,0.8,met,red,green,1292.0998055107568
268,-100,0.8,met,red,green,313.8727775788043
269,-33,0.8,met,red,green,897.528897952997
270,233,0.8,met,red,green,1233.4204516936247
271,-300,0.8,met,red,green,1449.3819775073375
272,167,0.8,met,red,green,274.20771707491366
273,-167,0.19999999999999996,unmet,green,red,1405.602864406746
274,-300,0.8,met,red,green,1209.8497087569244
275,-233,0.8,met,red,green,1208.9784622568918
276,-167,0.8,met,red,green,1317.9715073184723
277,100,0.19999999999999996,unmet,green,red,361.50108295826976
278,33,0.8,met,red,green,838.9799289526009
279,233,0.8,met,red,green,524.3777108851989
280,-33,0.19999999999999996,unmet,green,red,377.65025571826766
281,33,0.8,met,red,green,963.8609215056597
282,-233,0.19999999999999996,unmet,green,red,1001.0329368425067
283,233,0.8,met,red,green,739.3988042758124
284,-233,0.8,met,red,green,1373.7097121108295
285,300,0.8,met,red,green,817.6529666391539
286,33,0.8,met,red,green,1584.0214018937143
287,100,0.8,met,red,green,1610.146322310149
288,233,0.8,met,red,green,172.46663866212157
289,-233,0.8,met,red,green,917.9788727684913
290,-100,0.8,met,red,green,776.2510905650885
291,-167,0.19999999999999996,unmet,green,red,1173.2042033700018
292,-100,0.8,met,red,green,1348.430603969803
293,-233,0.8,met,red,green,1744.11288762147
294,-100,0.8,met,red,green,1110.9990306622667
295,233,0.8,met,red,green,1553.7291839889056
296,-167,0.8,met,red,green,667.276192678786
297,100,0.8,met,red,green,945.3452964185878
298,300,0.19999999999999996,unmet,green,red,741.0890232995196
299,-300,0.8,met,red,green,772.5740144825425
300,233,0.8,met,red,green,370.9130861506394
301,-33,0.19999999999999996,unmet,green,red,1507.9262672129585
302,33,0.8,met,red,green,162.32568375077472
303,33,0.8,met,red,green,386.81307930118516
304,300,0.8,met,red,green,1336.257989052358
305,233,0.8,met,red,green,206.80737599429972
306,-233,0.19999999999999996,unmet,green,red,816.9736562623638
307,300,0.8,met,red,green,217.6438276741646
308,-167,0.8,met,red,green,1575.699382704842
309,233,0.8,met,red,green,1412.581152002282
310,-33,0.19999999999999996,unmet,green,red,269.6596666898914
311,-300,0.8,met,red,green,995.3610585628019
312,-33,0.8,met,red,green,270.58618888028104
313,-233,0.19999999999999996,unmet,green,red,1799.5884518936384
314,233,0.8,met,red,green,307.0507969843586
315,233,0.8,met,red,green,1022.5067123997411
316,33,0.8,met,red,green,1073.1566489193028
317,100,0.19999999999999996,unmet,green,red,963.8797437054274
318,-33,0.8,met,red,green,328.18363000263724
319,300,0.19999999999999996,unmet,green,red,678.9592354015655
320,233,0.8,met,red,green,883.7868140012151
321,-100,0.8,met,red,green,833.2374401468576
322,-33,0.8,met,red,green,200.8185369063958
323,-100,0.8,met,red,green,791.7512688117964
324,167,0.8,met,red,green,636.2940304124652
325,233,0.19999999999999996,unmet,green,red,892.3445201661846
326,-300,0.8,met,red,green,696.0501975124757
327,167,0.8,met,red,green,635.6914507176382
328,-100,0.8,met,red,green,413.2826584942226
329,-167,0.8,met,red,green,1467.7098505297545
330,-300,0.8,met,red,green,1346.5322015140084
331,-300,0.8,met,red,green,1395.886264452237
332,-167,0.8,met,red,green,907.5542233071654
333,233,0.19999999999999996,unmet,green,red,612.2880549533513
334,167,0.19999999999999996,unmet,green,red,546.0990354247676
335,-33,0.19999999999999996,unmet,green,red,1840.1071099402607
336,167,0.8,met,red,green,733.1385648236154
337,-233,0.8,met,red,green,593.3421593115039
338,33,0.8,met,red,green,914.2897211901823
339,-300,0.8,met,red,green,1391.4817566792508
340,300,0.19999999999999996,unmet,green,red,1016.7533140346603
341,100,0.8,met,red,green,1052.7597386548582
342,-233,0.8,met,red,green,905.1168907020069
343,-100,0.8,met,red,green,682.1010626730451
344,-100,0.8,met,red,green,1156.194444893129
345,-33,0.8,met,red,green,1442.127594190557
346,233,0.8,met,red,green,209.94347004276693
347,33,0.19999999999999996,unmet,green,red,1484.7430136026403
348,233,0.8,met,red,green,1183.9166331398173
349,-100,0.8,met,red,green,299.781950531381
350,300,0.8,met,red,green,402.52677489528105
351,-233,0.19999999999999996,unmet,green,red,436.15883855912057
352,300,0.8,met,red,green,259.2503364275049
353,-300,0.8,met,red,green,529.3001569512254
354,300,0.8,met,red,green,151.81594375972577
355,-300,0.8,met,red,green,670.1843829725514
356,100,0.19999999999999996,unmet,green,red,1280.076199523361
357,-33,0.8,met,red,green,368.3121735241632
358,-233,0.8,met,red,green,1242.0443519747946
359,-233,0.8,met,red,green,1392.5501985989397
360,-233,0.8,met,red,green,1643.5424670182622
361,100,0.8,met,red,green,717.6079012106829
362,-233,0.8,met,red,green,1558.4118044899203
363,-100,0.8,met,red,green,686.9933704648456
364,233,0.8,met,red,green,702.9118900164467
365,-167,0.8,met,red,green,1217.9531130113087
366,-167,0.8,met,red,green,333.43696986500606
367,167,0.8,met,red,green,178.51820606537842
368,233,0.8,met,red,green,1587.2211093702515
369,-233,0.8,met,red,green,962.2125503306237
370,100,0.8,met,red,green,782.0672623984409
371,-233,0.8,met,red,green,1353.1970179320358
372,-233,0.8,met,red,green,857.2166214932591
373,-100,0.8,met,red,green,430.7153812468291
374,-233,0.8,met,red,green,999.8731445731089
375,-33,0.8,met,red,green,1047.750298091763
376,233,0.19999999999999996,unmet,green,red,1001.0419803477799
377,300,0.8,met,red,green,360.78889433014433
378,-100,0.19999999999999996,unmet,green,red,944.7182746321317
379,167,0.19999999999999996,unmet,green,red,1330.2297435737933
380,-167,0.8,met,red,green,1576.6987514955476
381,-167,0.19999999999999996,unmet,green,red,486.33802878341777
382,-233,0.8,met,red,green,1603.537009072155
383,-167,0.8,met,red,green,378.6514828014917
384,-33,0.8,met,red,green,1535.2483538838421
385,-300,0.8,met,red,green,1845.66863157596
386,300,0.8,met,red,green,844.4172674691581
387,-167,0.19999999999999996,unmet,green,red,1007.3328509159331
388,-167,0.8,met,red,green,327.03807839916107
389,233,0.8,met,red,green,515.4869406513767
390,100,0.8,met,red,green,703.7157023538565
391,100,0.8,met,red,green,1648.7903175486497
392,167,0.8,met,red,green,1395.2596297545924
393,-233,0.8,met,red,green,432.8293408115528
394,-300,0.8,met,red,green,1676.9051269977563
395,167,0.8,met,red,green,1348.4016445406041
396,100,0.19999999999999996,unmet,green,red,582.2158351879349
397,-33,0.8,met,red,green,425.6267302511717
398,-33,0.8,met,red,green,338.0860474262722
399,-167,0.8,met,red,green,838.4307884181216
400,-300,0.8,met,red,green,483.951116401705
401,-300,0.8,met,red,green,1445.2971010625042
402,167,0.8,met,red,green,1181.1368066993882
403,-300,0.8,met,red,green,1341.5667630261873
404,-300,0.8,met,red,green,1620.9327649117593
405,-300,0.19999999999999996,unmet,green,red,708.8659265021545
406,-33,0.8,met,red,green,250.684104855908
407,-100,0.8,met,red,green,1597.2185345757425
408,-100,0.8,met,red,green,674.6385186183913
409,300,0.19999999999999996,unmet,green,red,339.3011856171952
410,233,0.19999999999999996,unmet,green,red,1561.7312182286232
411,-100,0.8,met,red,green,1594.3983242945253
412,300,0.8,met,red,green,1384.2986968813625
413,167,0.8,met,red,green,1356.1407489737628
414,-100,0.8,met,red,green,1042.7860712389872
415,-100,0.8,met,red,green,1079.8429186758058
416,-233,0.8,met,red,green,426.31015282359704
417,300,0.19999999999999996,unmet,green,red,429.88123451693366
418,-33,0.8,met,red,green,1753.8127772161058
419,-233,0.8,met,red,green,1048.3207091932888
420,-33,0.8,met,red,green,1665.4183466466864
421,-100,0.8,met,red,green,943.2137860836011
422,-167,0.8,met,red,green,620.1134444467874
423,300,0.8,met,red,green,618.3772161899378
424,-167,0.19999999999999996,unmet,green,red,535.3885746425675
425,33,0.8,met,red,green,1260.2558650799892
426,-167,0.19999999999999996,unmet,green,red,1454.3579525000284
427,100,0.8,met,red,green,1276.5541826110593
428,-233,0.8,met,red,green,1364.8408849911875
429,-100,0.8,met,red,green,1739.8894699510347
430,300,0.8,met,red,green,397.8464175921049
431,-167,0.8,met,red,green,1569.952244604919
432,233,0.8,met,red,green,591.7247252627536
433,33,0.8,met,red,green,494.93342942828053
434,300,0.19999999999999996,unmet,green,red,809.4290200886202
435,300,0.19999999999999996,unmet,green,red,1435.4016624805613
436,-167,0.8,met,red,green,554.3578478516406
437,-167,0.8,met,red,green,741.8278919251068
438,33,0.8,met,red,green,1354.0826960064628
439,167,0.8,met,red,green,187.0165754482302
440,-300,0.8,met,red,green,485.1219587161187
441,300,0.8,met,red,green,610.6174603432115
442,100,0.8,met,red,green,1692.1981757767296
443,233,0.8,met,red,green,1481.7176278037002
444,100,0.8,met,red,green,1585.5044674530975
445,300,0.8,met,red,green,1408.5280435696325
446,-167,0.19999999999999996,unmet,green,red,1325.7621416083157
447,167,0.8,met,red,green,391.66025021635403
448,33,0.8,met,red,green,154.17281636017253
449,-233,0.19999999999999996,unmet,green,red,1095.724460199106
450,-233,0.8,met,red,green,680.2094229465135
451,-300,0.8,met,red,green,1235.6328521772482
452,-233,0.19999999999999996,unmet,green,red,1593.7645680541864
453,100,0.8,met,red,green,1277.7031749687494
454,-300,0.8,met,red,green,585.1683120163416
455,-167,0.8,met,red,green,1138.8479794036245
456,-233,0.8,met,red,green,1548.672586091583
457,-100,0.8,met,red,green,851.9672841803958
458,300,0.8,met,red,green,1419.6217001818598
459,33,0.19999999999999996,unmet,green,red,1623.4859191416685
460,-167,0.19999999999999996,unmet,green,red,1844.282013740912
461,300,0.8,met,red,green,206.18287031176513
462,-33,0.8,met,red,green,844.5859785660343
463,33,0.8,met,red,green,1266.8998116126525
464,-33,0.8,met,red,green,1575.3717685042295
465,233,0.8,met,red,green,338.2621198902825
466,300,0.8,met,red,green,1222.592120873495
467,300,0.19999999999999996,unmet,green,red,1086.884198123234
468,-33,0.8,met,red,green,1291.9329781517336
469,33,0.8,met,red,green,1175.9686340756668
470,-33,0.8,met,red,green,805.9654137375111
471,233,0.19999999999999996,unmet,green,red,170.3594978926634
472,167,0.8,met,red,green,1541.0340323789026
473,-167,0.8,met,red,green,1643.8393994351827
474,-233,0.8,met,red,green,1079.3612658306379
475,-300,0.8,met,red,green,1359.286769425341
476,33,0.8,met,red,green,1812.3572700913237
477,167,0.8,met,red,green,1519.0878369210984
478,-33,0.8,met,red,green,669.486596768912
479,-100,0.8,met,red,green,402.92793659697475
480,-100,0.8,met,red,green,592.6262231824602
481,-33,0.8,met,red,green,1318.7159295684112
482,-167,0.8,met,red,green,744.8693757407905
483,300,0.19999999999999996,unmet,green,red,759.7160537021579
484,-100,0.8,met,red,green,685.7494523634241
485,-233,0.8,met,red,green,929.0371478645862
486,-100,0.8,met,red,green,298.6260089670544
487,-33,0.8,met,red,green,691.230492500431
488,-233,0.8,met,red,green,1388.4089718343666
489,300,0.8,met,red,green,705.3282533565058
490,300,0.8,met,red,green,894.626225804547
491,167,0.8,met,red,green,333.1107302045301
492,33,0.8,met,red,green,560.2102752615535
493,-33,0.8,met,red,green,1282.667257505791
494,100,0.8,met,red,green,848.3329456843373
495,33,0.8,met,red,green,806.5146167694229
496,167,0.19999999999999996,unmet,green,red,183.1919986230222
497,-300,0.8,met,red,green,935.6379369091146
498,167,0.19999999999999996,unmet,green,red,1320.9440913484925
499,100,0.19999999999999996,unmet,green,red,1629.1381102011717
