,delay,expectation,congruency,stim_color,distractor_color,targetTimeMs
61,100,0.8,met,green,red,1592.3579782781505
62,300,0.8,met,green,red,673.2834107930433
63,300,0.8,met,green,red,182.13172621757462
64,-167,0.8,met,green,red,1809.8181132975642
65,-300,0.8,met,green,red,1421.4110086722235
66,-167,0.8,met,green,red,931.2607120632343
67,33,0.8,met,green,red,535.679438799277
68,33,0.8,met,green,red,663.5538983046649
69,-100,0.19999999999999996,unmet,red,green,1564.6122858810436
70,-300,0.8,met,green,red,1837.3735951203446
71,-300,0.8,met,green,red,640.0486035463051
72,-100,0.8,met,green,red,741.8796257522094
73,167,0.8,met,green,red,493.92772492886655
74,33,0.8,met,green,red,391.42816751339285
75,100,0.8,met,green,red,1239.2328036274114
76,100,0.8,met,green,red,394.46661821816826
77,-167,0.8,met,green,red,1310.1930004174524
78,-233,0.19999999999999996,unmet,red,green,1670.6769489705166
79,-33,0.8,met,green,red,920.135604125051
80,167,0.19999999999999996,unmet,red,green,455.89165889385225
81,167,0.19999999999999996,unmet,red,green,929.6242909027235
82,300,0.8,met,green,red,1382.3486158808228
83,100,0.8,met,green,red,1271.4588733589412
84,167,0.8,met,green,red,1666.830277523573
85,300,0.8,met,green,red,1263.2951185217064
86,-33,0.8,met,green,red,1556.9685876907488
87,233,0.8,met,green,red,378.0178947378125
88,-300,0.8,met,green,red,613.9206386193509
89,-233,0.8,met,green,red,715.6604231689516
90,-233,0.8,met,green,red,1031.0145622255961
91,-233,0.8,met,green,red,1017.1448207988906
92,33,0.8,met,green,red,1291.4816746022473
93,-233,0.8,met,green,red,627.3669395753745
94,167,0.8,met,green,red,1628.5791207677219
95,-33,0.8,met,green,red,1428.2874547653378
96,-300,0.8,met,green,red,1461.2631030677644
97,-300,0.8,met,green,red,708.6363655241189
98,-33,0.8,met,green,red,489.8115719991358
99,-167,0.8,met,green,red,349.69493333558137
100,-300,0.8,met,green,red,660.2700632299208
101,-33,0.8,met,green,red,1750.6389422976129
102,233,0.8,met,green,red,365.8081071517896
103,-300,0.8,met,green,red,1477.9410794341393
104,-300,0.19999999999999996,unmet,red,green,593.8001971991082
105,-300,0.8,met,green,red,1425.4977875290735
106,167,0.8,met,green,red,1063.230756768136
107,-100,0.8,met,green,red,1416.1454127229104
108,-233,0.8,met,green,red,1052.319940456317
109,33,0.8,met,green,red,1655.4569739015978
110,33,0.19999999999999996,unmet,red,green,1723.464318185802
111,100,0.8,met,green,red,855.6047385014143
112,-33,0.8,met,green,red,456.30902755801526
113,233,0.8,met,green,red,402.8306160290907
114,-300,0.8,met,green,red,1160.1254727535697
115,-33,0.19999999999999996,unmet,red,green,1298.5548988997627
116,167,0.8,met,green,red,1166.3445794990016
117,33,0.8,met,green,red,348.3256701064646
118,233,0.19999999999999996,unmet,red,green,1202.1772206846765
119,100,0.8,met,green,red,1086.0699201726504
120,167,0.19999999999999996,unmet,red,green,1280.749454615504
121,33,0.19999999999999996,unmet,red,green,1108.431656653896
122,300,0.19999999999999996,unmet,red,green,1016.9877378137905
123,300,0.8,met,green,red,955.1434806643205
124,-300,0.8,met,green,red,802.4376604383549
125,100,0.19999999999999996,unmet,red,green,590.8064049903237
126,-167,0.8,met,green,red,1739.0221067913758
127,-167,0.8,met,green,red,1720.6922981816476
128,33,0.8,met,green,red,1277.7354394103972
129,300,0.19999999999999996,unmet,red,green,1436.2347879119334
130,-233,0.8,met,green,red,1477.9751180039004
131,-167,0.8,met,green,red,1037.777927176072
132,-233,0.8,met,green,red,956.5767189890691
133,167,0.8,met,green,red,561.5893430885083
134,-33,0.8,met,green,red,1221.495684856336
135,-100,0.8,met,green,red,1097.5295830439013
136,300,0.8,met,green,red,1052.8502616457363
137,33,0.8,met,green,red,184.17049898402973
138,-300,0.19999999999999996,unmet,red,green,1561.1173592427426
139,167,0.8,met,green,red,860.9241319043391
140,100,0.8,met,green,red,1039.5063644018787
141,-100,0.8,met,green,red,851.7104975765228
142,33,0.8,met,green,red,396.1865849394592
143,100,0.8,met,green,red,1481.1966704509014
144,-100,0.8,met,green,red,1600.7795214461944
145,100,0.8,met,green,red,1744.0522353192798
146,-33,0.8,met,green,red,649.3362313288164
147,-233,0.8,met,green,red,710.5520521538231
148,-167,0.19999999999999996,unmet,red,green,1397.484424062072
149,-233,0.8,met,green,red,1374.516684854928
150,33,0.8,met,green,red,1255.7975633146625
151,-300,0.8,met,green,red,458.98082363440386
152,167,0.8,met,green,red,803.6816975598755
153,-167,0.8,met,green,red,1596.950251040656
154,-100,0.8,met,green,red,1814.5267365846958
155,300,0.19999999999999996,unmet,red,green,911.9753132013303
156,-167,0.8,met,green,red,742.714251183209
157,-300,0.8,met,green,red,506.96741851815375
158,33,0.8,met,green,red,916.5134281061183
159,167,0.19999999999999996,unmet,red,green,1215.8935190491175
160,33,0.8,met,green,red,575.9343708825452
161,-300,0.8,met,green,red,1221.2428152664888
162,100,0.19999999999999996,unmet,red,green,1024.1023710867582
163,100,0.19999999999999996,unmet,red,green,1747.6207969366085
164,300,0.8,met,green,red,701.1799475163515
165,-300,0.8,met,green,red,1778.8201247222244
166,-300,0.19999999999999996,unmet,red,green,467.791030518027
167,300,0.19999999999999996,unmet,red,green,992.2983237257595
168,-167,0.8,met,green,red,570.843731397301
169,-167,0.8,met,green,red,1831.6013334329152
170,-33,0.8,met,green,red,1317.13864487319
171,-300,0.8,met,green,red,650.0554452354536
172,167,0.8,met,green,red,1142.520967334116
173,-100,0.19999999999999996,unmet,red,green,283.262939541636
174,233,0.8,met,green,red,964.6779152021916
175,-300,0.8,met,green,red,1643.0459336808963
176,233,0.8,met,green,red,1161.554076054671
177,33,0.8,met,green,red,1229.3871047513992
178,100,0.8,met,green,red,278.65706775328454
179,300,0.19999999999999996,unmet,red,green,410.9895893231852
180,-33,0.19999999999999996,unmet,red,green,710.692054529364
181,-33,0.19999999999999996,unmet,red,green,1547.5368952517417
182,-167,0.8,met,green,red,755.4276374665386
183,233,0.8,met,green,red,1269.1997118576435
184,300,0.19999999999999996,unmet,red,green,1542.4966474335135
185,-233,0.8,met,green,red,574.9228340161072
186,233,0.8,met,green,red,1499.057883325122
187,-300,0.19999999999999996,unmet,red,green,1070.2868220846822
188,-33,0.8,met,green,red,988.5474855024062
189,-100,0.8,met,green,red,1356.9657728074317
190,300,0.8,met,green,red,924.9498920452712
191,-100,0.8,met,green,red,373.58239112836617
192,-167,0.8,met,green,red,1326.3804115016096
193,233,0.8,met,green,red,733.1711154564517
194,100,0.8,met,green,red,1289.4438738667275
195,167,0.8,met,green,red,1228.5317116907734
196,-33,0.19999999999999996,unmet,red,green,1575.2570612892494
197,-33,0.8,met,green,red,537.7976778134048
198,167,0.8,met,green,red,299.204398911781
199,100,0.8,met,green,red,1450.1762589025025
200,100,0.19999999999999996,unmet,red,green,286.2704643312135
201,-100,0.8,met,green,red,1505.354971291957
202,100,0.8,met,green,red,1593.2261966569522
203,233,0.19999999999999996,unmet,red,green,974.7158803941048
204,33,0.8,met,green,red,903.7170233316356
205,33,0.8,met,green,red,922.4257782408068
206,167,0.8,met,green,red,257.98029441345375
207,-100,0.19999999999999996,unmet,red,green,1121.7655897607378
208,-33,0.8,met,green,red,968.0143209648666
209,-167,0.19999999999999996,unmet,red,green,886.3757250680645
210,300,0.8,met,green,red,1360.748832947766
211,100,0.8,met,green,red,1311.1793227427406
212,-167,0.8,met,green,red,1273.1970285690368
213,167,0.8,met,green,red,1011.3567843056377
214,-167,0.8,met,green,red,820.4364132098701
215,-167,0.8,met,green,red,1721.273691218886
216,300,0.8,met,green,red,873.654194185323
217,-100,0.8,met,green,red,1247.961710980023
218,-100,0.8,met,green,red,1248.1757557868236
219,233,0.19999999999999996,unmet,red,green,1354.218268406153
220,100,0.8,met,green,red,1669.5760039441952
221,167,0.8,met,green,red,1108.7218671885287
222,-100,0.19999999999999996,unmet,red,green,715.7475450021101
223,100,0.8,met,green,red,917.3604580690048
224,33,0.19999999999999996,unmet,red,green,1427.05255240466
225,100,0.8,met,green,red,880.5366574874749
226,-100,0.19999999999999996,unmet,red,green,455.51789786395426
227,33,0.8,met,green,red,1029.8944590210258
228,-233,0.8,met,green,red,816.6018315651818
229,-33,0.8,met,green,red,1177.5751868369828
230,233,0.19999999999999996,unmet,red,green,647.0392103999707
231,233,0.8,met,green,red,1195.5745302953812
232,-300,0.19999999999999996,unmet,red,green,895.743941064643
233,33,0.8,met,green,red,982.1954469287093
234,233,0.8,met,green,red,873.9779898863427
235,233,0.8,met,green,red,325.1429486437742
236,-233,0.19999999999999996,unmet,red,green,1416.499674178985
237,300,0.8,met,green,red,945.0559630786048
238,233,0.8,met,green,red,921.1527351303871
239,-33,0.8,met,green,red,1325.4000774130814
240,100,0.8,met,green,red,482.3829657237086
241,-100,0.8,met,green,red,339.8717789246724
242,300,0.8,met,green,red,744.4194053218853
243,-167,0.8,met,green,red,832.6407208509759
244,-100,0.8,met,green,red,1355.8597258399193
245,100,0.8,met,green,red,1189.0737961831212
246,-100,0.8,met,green,red,1546.7400211367483
247,-33,0.8,met,green,red,688.7156393820655
248,-100,0.8,met,green,red,1432.9508824821614
249,100,0.8,met,green,red,1203.1069452151855
250,-33,0.8,met,green,red,1780.1951503036005
251,100,0.8,met,green,red,702.4768684119671
252,300,0.19999999999999996,unmet,red,green,1358.250395274833
253,-167,0.8,met,green,red,1706.8491692479977
254,300,0.8,met,green,red,1126.8730798159652
255,100,0.8,met,green,red,1678.1218922538758
256,100,0.8,met,green,red,723.8849335604222
257,-167,0.8,met,green,red,1416.6890478466037
258,-100,0.8,met,green,red,1426.2604880729555
259,33,0.19999999999999996,unmet,red,green,588.9706733024093
260,300,0.19999999999999996,unmet,red,green,346.7447719932246
261,167,0.8,met,green,red,308.88890486316495
262,33,0.8,met,green,red,1694.0602864794007
263,-300,0.8,met,green,red,872.4139005084496
264,233,0.8,met,green,red,609.7578841316551
265,-100,0.19999999999999996,unmet,red,green,540.1035646313126
266,-167,0.8,met,green,red,1381.5738971078733
267,33,0.8,met,green,red,1154.7798665633134
268,33,0.19999999999999996,unmet,red,green,1017.1361754876607
269,233,0.19999999999999996,unmet,red,green,214.9065442018329
270,100,0.8,met,green,red,1243.394920567876
271,-100,0.19999999999999996,unmet,red,green,923.2286847099406
272,-233,0.8,met,green,red,1787.0841069314417
273,100,0.19999999999999996,unmet,red,green,1697.7894332761962
274,300,0.8,met,green,red,1056.5850620548372
275,-167,0.8,met,green,red,696.9173900967019
276,300,0.8,met,green,red,632.4356899460553
277,233,0.8,met,green,red,457.10453000577064
278,167,0.8,met,green,red,1031.7971277759043
279,-300,0.19999999999999996,unmet,red,green,1388.5694312303751
280,-33,0.8,met,green,red,1044.1476823087464
281,-233,0.8,met,green,red,867.2627748991301
282,-300,0.19999999999999996,unmet,red,green,470.7552089788835
283,-167,0.8,met,green,red,1380.0730636521025
284,-167,0.8,met,green,red,1378.8609229370797
285,100,0.8,met,green,red,287.942065156928
286,-300,0.19999999999999996,unmet,red,green,1529.9918865461473
287,-100,0.19999999999999996,unmet,red,green,1045.079683570363
288,167,0.8,met,green,red,947.7811992467916
289,-300,0.8,met,green,red,628.328468984446
290,-100,0.8,met,green,red,1067.5977345422816
291,-33,0.8,met,green,red,1798.1273988620312
292,33,0.8,met,green,red,955.9019692184778
293,100,0.8,met,green,red,514.2951122164527
294,-300,0.19999999999999996,unmet,red,green,921.1780954602332
295,-300,0.8,met,green,red,949.4031534690507
296,-100,0.19999999999999996,unmet,red,green,892.0024385205684
297,-100,0.8,met,green,red,831.2719314052513
298,-100,0.8,met,green,red,790.2152269954624
299,-300,0.8,met,green,red,1645.0720496247852
300,-33,0.19999999999999996,unmet,red,green,1622.1712090795704
301,300,0.8,met,green,red,376.9413284537205
302,-167,0.8,met,green,red,1282.2704838299333
303,167,0.8,met,green,red,538.5406391275153
304,233,0.8,met,green,red,1009.8828364251627
305,100,0.8,met,green,red,559.8414294058472
306,-300,0.8,met,green,red,1666.404491632771
307,-233,0.8,met,green,red,403.3398531612008
308,167,0.8,met,green,red,698.9524276089695
309,233,0.19999999999999996,unmet,red,green,861.589684558267
310,100,0.8,met,green,red,1082.8298237892457
311,-233,0.8,met,green,red,1150.3982787954433
312,233,0.19999999999999996,unmet,red,green,1082.2425224044596
313,-233,0.8,met,green,red,591.5751678233376
314,-33,0.8,met,green,red,1842.7532470232536
315,233,0.8,met,green,red,424.0645326842314
316,-300,0.19999999999999996,unmet,red,green,1461.7606285746142
317,-167,0.8,met,green,red,736.9957603061403
318,-300,0.8,met,green,red,911.5270615889463
319,233,0.8,met,green,red,883.0671281850236
320,-167,0.8,met,green,red,1197.523080502047
321,-100,0.8,met,green,red,1251.936324408728
322,233,0.8,met,green,red,1070.8623924517674
323,-33,0.8,met,green,red,1141.688495453873
324,167,0.8,met,green,red,623.8091357350457
325,-33,0.8,met,green,red,1154.7736608224359
326,-100,0.8,met,green,red,1229.9872661306777
327,-167,0.8,met,green,red,1040.170950775493
328,167,0.8,met,green,red,885.7219805441827
329,300,0.8,met,green,red,754.1957914915804
330,300,0.8,met,green,red,889.601634499655
331,-233,0.8,met,green,red,462.66268946703804
332,33,0.8,met,green,red,1093.0411282137716
333,-300,0.8,met,green,red,715.3419557314487
334,33,0.8,met,green,red,918.8849315896053
335,300,0.8,met,green,red,1101.1549631964924
336,233,0.8,met,green,red,1475.100081270563
337,-100,0.19999999999999996,unmet,red,green,1677.1215883851607
338,-33,0.8,met,green,red,395.44866437551684
339,-300,0.8,met,green,red,1738.5213737689642
340,167,0.8,met,green,red,1063.5056971268068
341,-233,0.8,met,green,red,1774.4068404151292
342,167,0.8,met,green,red,399.2698989911946
343,167,0.8,met,green,red,1456.2376887584508
344,167,0.8,met,green,red,907.2996676601305
345,33,0.8,met,green,red,527.1997433785452
346,-167,0.19999999999999996,unmet,red,green,1347.2722347142483
347,-300,0.8,met,green,red,960.6243482436512
348,-33,0.8,met,green,red,905.10835746008
349,-167,0.8,met,green,red,933.6797511382462
350,100,0.8,met,green,red,620.1563423850985
351,-233,0.19999999999999996,unmet,red,green,1754.4258983679606
352,100,0.8,met,green,red,368.4798186352342
353,-33,0.8,met,green,red,1789.9073894881467
354,100,0.8,met,green,red,694.4462546804713
355,-233,0.8,met,green,red,1596.822850227017
356,-233,0.8,met,green,red,906.4437741952843
357,-167,0.8,met,green,red,788.2759472861989
358,-33,0.8,met,green,red,792.036344387027
359,-233,0.8,met,green,red,867.3749480076932
360,233,0.8,met,green,red,1484.8859539486532
361,-100,0.8,met,green,red,1471.4013106172765
362,-33,0.8,met,green,red,442.890573985721
363,100,0.8,met,green,red,433.762332968813
364,300,0.8,met,green,red,272.80418224381015
365,167,0.8,met,green,red,635.6556199026688
366,-33,0.8,met,green,red,1507.0861748339228
367,167,0.8,met,green,red,253.54516800300325
368,-233,0.8,met,green,red,1618.6327444934373
369,-167,0.8,met,green,red,615.3463160635883
370,-33,0.19999999999999996,unmet,red,green,1514.5348609005812
371,-33,0.19999999999999996,unmet,red,green,824.2095429906752
372,300,0.8,met,green,red,1008.5725837277837
373,33,0.8,met,green,red,292.40890859331057
374,300,0.19999999999999996,unmet,red,green,1388.7779231612233
375,300,0.8,met,green,red,1281.8724951107456
376,33,0.19999999999999996,unmet,red,green,1537.9298506287794
377,-100,0.8,met,green,red,1068.1270570318468
378,-167,0.8,met,green,red,1236.1005186348175
379,-100,0.8,met,green,red,1800.2133441920503
380,33,0.19999999999999996,unmet,red,green,1614.2993313029574
381,-33,0.8,met,green,red,1330.3664206856997
382,233,0.8,met,green,red,748.143110409754
383,-100,0.8,met,green,red,843.1963674698951
384,-233,0.8,met,green,red,1381.0324776298664
385,-233,0.8,met,green,red,704.0776776060234
386,-233,0.8,met,green,red,544.5848210358231
387,-300,0.19999999999999996,unmet,red,green,623.154596940502
388,-100,0.8,met,green,red,1397.0121698053963
389,167,0.8,met,green,red,983.104962303236
390,300,0.8,met,green,red,448.86225658568895
391,100,0.8,met,green,red,1330.9616200441756
392,167,0.8,met,green,red,1046.8120323907635
393,-167,0.19999999999999996,unmet,red,green,1690.2315665954534
394,233,0.8,met,green,red,1233.1411314896934
395,233,0.8,met,green,red,976.6887029138313
396,-33,0.19999999999999996,unmet,red,green,759.7351458433205
397,33,0.8,met,green,red,444.7101100354956
398,100,0.19999999999999996,unmet,red,green,1089.0548040259696
399,-167,0.19999999999999996,unmet,red,green,691.5877740352048
400,233,0.8,met,green,red,1068.6124798047147
401,233,0.8,met,green,red,222.30048196707003
402,100,0.19999999999999996,unmet,red,green,1521.793259198837
403,233,0.8,met,green,red,1115.1346297807227
404,167,0.8,met,green,red,816.0749149705073
405,-33,0.8,met,green,red,345.53191020587894
406,33,0.19999999999999996,unmet,red,green,902.7929986043359
407,100,0.8,met,green,red,256.2497607782552
408,-100,0.8,met,green,red,1595.5498458392447
409,-167,0.19999999999999996,unmet,red,green,1582.0363919654667
410,-33,0.8,met,green,red,894.6772459243922
411,-33,0.8,met,green,red,988.1926572680711
412,167,0.8,met,green,red,338.2652123606146
413,-100,0.8,met,green,red,954.6287738587491
414,233,0.8,met,green,red,379.63547991957944
415,-233,0.8,met,green,red,1293.8818662688468
416,233,0.8,met,green,red,777.3750830381058
417,167,0.8,met,green,red,1651.5995714004102
418,-233,0.8,met,green,red,822.4256095933736
419,33,0.8,met,green,red,1185.0526131860183
420,100,0.8,met,green,red,1350.2055740334617
421,-233,0.8,met,green,red,1087.2608751500122
422,-167,0.8,met,green,red,844.4739800907305
423,-233,0.8,met,green,red,1430.3962862441679
424,233,0.8,met,green,red,332.5452408606868
425,167,0.8,met,green,red,292.97782228428576
426,300,0.8,met,green,red,1412.1405754620328
427,-233,0.8,met,green,red,1832.8218245678222
428,300,0.8,met,green,red,581.7630989610917
429,167,0.19999999999999996,unmet,red,green,1298.2664764226404
430,-100,0.8,met,green,red,791.4526338687596
431,-300,0.19999999999999996,unmet,red,green,1148.777583279254
432,-233,0.8,met,green,red,1800.8932303318213
433,-300,0.8,met,green,red,1045.5228234031524
434,33,0.8,met,green,red,592.4436369844084
435,233,0.8,met,green,red,152.89288566984058
436,-233,0.8,met,green,red,1616.9962903944772
437,300,0.8,met,green,red,1376.9710056233566
438,-100,0.8,met,green,red,1382.3173815800299
439,167,0.8,met,green,red,942.0051699178488
440,-100,0.8,met,green,red,1205.3870276206485
441,300,0.8,met,green,red,1147.085761228764
442,-33,0.8,met,green,red,314.9956705296901
443,-167,0.8,met,green,red,1171.9814353423467
444,300,0.8,met,green,red,1057.6146318696647
445,-233,0.8,met,green,red,414.17830002499943
446,33,0.8,met,green,red,1632.1401819815928
447,233,0.19999999999999996,unmet,red,green,598.0053702209204
448,-167,0.8,met,green,red,1808.6028053574264
449,-233,0.8,met,green,red,839.2775841043631
450,-167,0.8,met,green,red,1833.2179602575507
451,-233,0.8,met,green,red,933.7539236312257
452,300,0.8,met,green,red,189.7945345002853
453,-167,0.19999999999999996,unmet,red,green,1640.4413540272983
454,-167,0.8,met,green,red,630.2993652950822
455,-100,0.19999999999999996,unmet,red,green,764.4417833484246
456,-167,0.19999999999999996,unmet,red,green,1093.810972065677
457,167,0.8,met,green,red,1282.5979666450191
458,167,0.8,met,green,red,1350.823321874999
459,-300,0.8,met,green,red,1141.2788702483465
460,167,0.8,met,green,red,708.2708971820184
461,100,0.19999999999999996,unmet,red,green,395.93733202077954
462,-100,0.8,met,green,red,1817.1424477644089
463,-233,0.19999999999999996,unmet,red,green,1607.4836818968186
464,233,0.8,met,green,red,478.48659172839217
465,-167,0.8,met,green,red,1464.2640021765048
466,300,0.8,met,green,red,244.56347379956003
467,33,0.8,met,green,red,1409.5386774041972
468,300,0.19999999999999996,unmet,red,green,752.4619789705375
469,300,0.19999999999999996,unmet,red,green,344.3477046810269
470,-300,0.8,met,green,red,1635.158935643677
471,100,0.8,met,green,red,218.69629538541489
472,167,0.8,met,green,red,1375.6179501014037
473,-300,0.8,met,green,red,1551.0643656705902
474,33,0.8,met,green,red,270.61609034979045
475,233,0.8,met,green,red,376.2938874994856
476,-167,0.8,met,green,red,1404.5972968748013
477,33,0.8,met,green,red,1230.5602681767416
478,-300,0.8,met,green,red,705.5168423423949
479,167,0.8,met,green,red,1274.2965812440236
480,-167,0.8,met,green,red,1341.339157677782
481,33,0.19999999999999996,unmet,red,green,336.64108399983047
482,-100,0.8,met,green,red,1115.6410266110584
483,-100,0.8,met,green,red,520.8338288746309
484,-300,0.19999999999999996,unmet,red,green,1333.268058066441
485,-33,0.8,met,green,red,338.104641155359
486,33,0.8,met,green,red,495.6610204936885
487,100,0.8,met,green,red,1402.6899112097096
488,100,0.8,met,green,red,1029.907430126489
489,100,0.8,met,green,red,1442.5129526555868
490,33,0.8,met,green,red,1669.4503854124089
491,-100,0.8,met,green,red,1688.125941129497
492,-233,0.8,met,green,red,517.1712701295586
493,-300,0.8,met,green,red,720.356927082522
494,100,0.8,met,green,red,1683.0427942209606
495,-100,0.8,met,green,red,996.2393255595563
496,100,0.8,met,green,red,222.31915218806435
497,233,0.8,met,green,red,166.518322457769
498,300,0.19999999999999996,unmet,red,green,309.33798045287426
499,167,0.19999999999999996,unmet,red,green,1049.7943178316855
