,delay,expectation,congruency,stim_color,distractor_color,targetTimeMs
118,-33,0.85,met,red,green,1223.2237608449336
119,100,0.15000000000000002,unmet,green,red,1084.545476503695
120,-233,0.85,met,red,green,1427.5459614455365
121,-100,0.85,met,red,green,1292.235278420954
122,-300,0.85,met,red,green,1234.5416134625812
123,300,0.15000000000000002,unmet,green,red,986.98453339428
124,233,0.85,met,red,green,709.8849758798121
125,-33,0.15000000000000002,unmet,green,red,1732.2727531554344
126,-233,0.85,met,red,green,545.7721952639965
127,-300,0.85,met,red,green,1556.403851710434
128,33,0.85,met,red,green,1014.1400190114414
129,-300,0.85,met,red,green,792.5816089830487
130,100,0.85,met,red,green,1321.5299515894324
131,-167,0.85,met,red,green,1451.7809668854354
132,-100,0.15000000000000002,unmet,green,red,441.4947559464629
133,-300,0.85,met,red,green,1649.859432777605
134,-167,0.85,met,red,green,1806.7773420200824
135,-100,0.15000000000000002,unmet,green,red,457.47929308293817
136,300,0.85,met,red,green,395.70258826274846
137,-100,0.85,met,red,green,1522.0325109214439
138,-300,0.85,met,red,green,1187.3848429449642
139,-300,0.85,met,red,green,1277.4665092177129
140,167,0.85,met,red,green,520.8052557818719
141,-300,0.85,met,red,green,1417.2492756866443
142,-300,0.85,met,red,green,884.912972756017
143,-167,0.85,met,red,green,1714.0086785693532
144,300,0.15000000000000002,unmet,green,red,524.0106855955894
145,-100,0.85,met,red,green,934.8046804002838
146,-233,0.85,met,red,green,898.7566701938161
147,33,0.85,met,red,green,434.8083323452934
148,100,0.85,met,red,green,1427.1468675129388
149,300,0.85,met,red,green,1124.9467892739463
150,300,0.85,met,red,green,854.9308230224796
151,233,0.85,met,red,green,1118.3611809706777
152,300,0.85,met,red,green,1038.6979801504879
153,-233,0.85,met,red,green,1432.934553286031
154,-300,0.85,met,red,green,1281.9142509762419
155,-100,0.85,met,red,green,1279.6511355618059
156,-167,0.85,met,red,green,979.5987487233755
157,167,0.15000000000000002,unmet,green,red,793.9481792078986
158,-233,0.85,met,red,green,591.9258133790878
159,-100,0.15000000000000002,unmet,green,red,438.4187573670358
160,33,0.85,met,red,green,1111.7160897847334
161,-300,0.85,met,red,green,808.9977424891372
162,-300,0.15000000000000002,unmet,green,red,1225.5904059914687
163,300,0.85,met,red,green,708.734251777945
164,-33,0.85,met,red,green,1591.1416058661205
165,-300,0.85,met,red,green,963.4935780741715
166,233,0.15000000000000002,unmet,green,red,1446.4473983349885
167,-33,0.85,met,red,green,792.6755903574975
168,-33,0.85,met,red,green,452.26395122752797
169,-33,0.85,met,red,green,613.9355060275307
170,-233,0.85,met,red,green,1038.4958670178048
171,33,0.85,met,red,green,486.1747874184899
172,167,0.85,met,red,green,1544.819328368795
173,-233,0.85,met,red,green,504.8189063846537
174,300,0.85,met,red,green,751.1900168758623
175,-167,0.85,met,red,green,1065.4843922026093
176,300,0.85,met,red,green,329.49414602282576
177,-33,0.85,met,red,green,894.1790344810701
178,33,0.85,met,red,green,1623.4214244152402
179,-167,0.85,met,red,green,1324.7178327174745
180,-33,0.85,met,red,green,704.0045990249904
181,-233,0.85,met,red,green,900.0926036325603
182,-167,0.85,met,red,green,1762.7445169970763
183,100,0.85,met,red,green,1183.0413297002112
184,-33,0.85,met,red,green,307.9235827336348
185,33,0.85,met,red,green,1483.9477583402172
186,33,0.85,met,red,green,160.52950373610835
187,233,0.85,met,red,green,1046.6496108684232
188,300,0.85,met,red,green,301.20699527032986
189,-100,0.15000000000000002,unmet,green,red,1796.4676229194806
190,300,0.85,met,red,green,1420.8467262489303
191,233,0.85,met,red,green,1407.756420770982
192,300,0.85,met,red,green,1393.0676196757631
193,-33,0.85,met,red,green,806.7993054450224
194,100,0.85,met,red,green,573.3301752489474
195,100,0.85,met,red,green,458.61375868238844
196,33,0.85,met,red,green,1242.410417882749
197,-100,0.85,met,red,green,1373.9294568994612
198,33,0.85,met,red,green,1276.4151312926438
199,-100,0.85,met,red,green,1319.3884423589623
200,-233,0.85,met,red,green,1196.3053098152293
201,-100,0.85,met,red,green,1010.1632892042977
202,-33,0.85,met,red,green,323.97577000628166
203,233,0.85,met,red,green,828.3651098105954
204,-167,0.85,met,red,green,668.4714456536376
205,-33,0.85,met,red,green,453.737932894036
206,-233,0.85,met,red,green,434.28684994003186
207,-100,0.85,met,red,green,936.6349664677042
208,33,0.85,met,red,green,1458.2364095793275
209,-233,0.15000000000000002,unmet,green,red,1085.0332499094038
210,-33,0.85,met,red,green,1776.9784430642842
211,167,0.85,met,red,green,1131.631275846778
212,100,0.85,met,red,green,314.39318644270406
213,167,0.85,met,red,green,872.8525842846032
214,100,0.85,met,red,green,1535.769156456899
215,167,0.85,met,red,green,323.00338341263136
216,300,0.85,met,red,green,1416.0080119180568
217,167,0.85,met,red,green,1426.1184493285468
218,300,0.85,met,red,green,1412.4252726517261
219,-300,0.85,met,red,green,1340.537429907582
220,100,0.85,met,red,green,1009.0735478567085
221,233,0.85,met,red,green,960.0876745616075
222,167,0.85,met,red,green,1060.917576805607
223,-33,0.85,met,red,green,1707.6983154851346
224,233,0.85,met,red,green,867.4396829767331
225,100,0.85,met,red,green,1101.647570698668
226,100,0.85,met,red,green,480.00497248442355
227,-33,0.85,met,red,green,623.4927720058965
228,-233,0.85,met,red,green,526.1111807010337
229,-100,0.85,met,red,green,1548.6351683335138
230,167,0.85,met,red,green,906.2248893226075
231,300,0.85,met,red,green,153.1346195141442
232,233,0.15000000000000002,unmet,green,red,1410.3350517331608
233,-167,0.85,met,red,green,498.4417837998345
234,33,0.85,met,red,green,1309.5366563824496
235,-300,0.85,met,red,green,937.1761411407756
236,-233,0.85,met,red,green,1279.7930036142068
237,-167,0.15000000000000002,unmet,green,red,1740.5004255128829
238,233,0.85,met,red,green,531.5994096666244
239,233,0.15000000000000002,unmet,green,red,716.9409323186817
240,100,0.85,met,red,green,1043.1495593786906
241,33,0.85,met,red,green,1045.5153553849527
242,-33,0.85,met,red,green,1024.7734380286784
243,-167,0.85,met,red,green,1332.3969130314454
244,167,0.85,met,red,green,1464.6697783115183
245,33,0.85,met,red,green,1413.654102514704
246,33,0.85,met,red,green,1567.0497820158946
247,300,0.85,met,red,green,755.3984092361171
248,233,0.85,met,red,green,700.5834128141838
249,167,0.85,met,red,green,969.2937395957745
250,100,0.85,met,red,green,1030.178503085272
251,300,0.15000000000000002,unmet,green,red,980.5738381387147
252,167,0.85,met,red,green,1523.492288861064
253,-33,0.85,met,red,green,1558.7158927554806
254,-233,0.85,met,red,green,831.9026159216246
255,300,0.85,met,red,green,1064.7961042945453
256,-100,0.85,met,red,green,728.8782731117623
257,300,0.85,met,red,green,1295.8617715056425
258,-167,0.85,met,red,green,990.376498335517
259,-33,0.85,met,red,green,1673.6050827451493
260,300,0.15000000000000002,unmet,green,red,1045.9051218991306
261,300,0.15000000000000002,unmet,green,red,584.3129673804931
262,-233,0.85,met,red,green,742.5464621092481
263,167,0.85,met,red,green,640.9253184646379
264,-167,0.85,met,red,green,634.4398351009085
265,-167,0.85,met,red,green,1572.1514175657994
266,-167,0.85,met,red,green,795.0950688924651
267,-100,0.85,met,red,green,337.2216062811683
268,300,0.85,met,red,green,378.7526627761261
269,167,0.85,met,red,green,1066.3398366785946
270,-33,0.85,met,red,green,1088.0995321307046
271,-233,0.85,met,red,green,839.6547833688728
272,-300,0.85,met,red,green,982.6906808491577
273,-233,0.15000000000000002,unmet,green,red,496.5371386337803
274,33,0.85,met,red,green,1168.9999719511104
275,33,0.85,met,red,green,259.1288955237552
276,-300,0.85,met,red,green,952.013047990205
277,33,0.85,met,red,green,1272.4075706809904
278,300,0.85,met,red,green,1321.711407875732
279,233,0.85,met,red,green,1207.1608282711384
280,33,0.85,met,red,green,758.7545298434997
281,33,0.85,met,red,green,1807.2548091236492
282,233,0.85,met,red,green,1131.5575408704306
283,167,0.85,met,red,green,1108.002477301959
284,-233,0.85,met,red,green,977.7189100606772
285,-100,0.85,met,red,green,670.4150273182149
286,33,0.15000000000000002,unmet,green,red,1367.8608591225861
287,233,0.85,met,red,green,1095.5304157087444
288,-233,0.85,met,red,green,588.6131931199358
289,100,0.85,met,red,green,398.75343885043134
290,-167,0.85,met,red,green,922.899395825943
291,100,0.85,met,red,green,1431.6152649654323
292,300,0.85,met,red,green,1337.2659771637116
293,33,0.85,met,red,green,155.2809241056076
294,-300,0.15000000000000002,unmet,green,red,483.073513326977
295,233,0.85,met,red,green,486.6809508293017
296,-100,0.85,met,red,green,1488.1827663517645
297,-33,0.15000000000000002,unmet,green,red,953.0372558742018
298,167,0.85,met,red,green,261.6389617743347
299,167,0.15000000000000002,unmet,green,red,1211.339843843063
300,-300,0.85,met,red,green,521.3787423704549
301,-167,0.85,met,red,green,404.15982294979943
302,300,0.85,met,red,green,733.5273063738676
303,-33,0.85,met,red,green,1335.5941225880963
304,-167,0.85,met,red,green,1510.3035398397387
305,-233,0.85,met,red,green,831.1053581874528
306,233,0.85,met,red,green,1170.0998146868535
307,-167,0.85,met,red,green,1091.219129254689
308,-233,0.85,met,red,green,1826.6289419460188
309,-33,0.85,met,red,green,783.5830132623807
310,-167,0.85,met,red,green,1171.1241515868433
311,300,0.85,met,red,green,1218.510438970609
312,167,0.85,met,red,green,1169.6895288677342
313,-300,0.85,met,red,green,1208.4237542703718
314,300,0.15000000000000002,unmet,green,red,1232.3275163426424
315,233,0.85,met,red,green,718.1755250635466
316,33,0.85,met,red,green,154.02616755963135
317,-233,0.85,met,red,green,391.2256468711419
318,167,0.85,met,red,green,1221.0255420260364
319,167,0.15000000000000002,unmet,green,red,1356.272307027956
320,-100,0.85,met,red,green,1273.354080887274
321,300,0.85,met,red,green,985.1864409353785
322,-33,0.85,met,red,green,1639.4035310859983
323,-167,0.85,met,red,green,318.9762096964874
324,233,0.85,met,red,green,631.2805919788136
325,233,0.85,met,red,green,631.2847285758885
326,233,0.85,met,red,green,959.2362977761437
327,-100,0.85,met,red,green,736.1518364753799
328,33,0.85,met,red,green,706.6109716553957
329,167,0.85,met,red,green,878.8566874734619
330,-167,0.85,met,red,green,1685.5474997652436
331,-300,0.15000000000000002,unmet,green,red,893.4335646675702
332,-167,0.85,met,red,green,798.9746948440124
333,167,0.85,met,red,green,815.1668828508527
334,300,0.85,met,red,green,993.3615507648568
335,-233,0.85,met,red,green,1674.245734659385
336,-167,0.15000000000000002,unmet,green,red,1059.746633328813
337,300,0.85,met,red,green,1164.3149329404437
338,-300,0.85,met,red,green,1184.0552022782176
339,233,0.85,met,red,green,933.9117019701771
340,-300,0.15000000000000002,unmet,green,red,1080.891214401232
341,-33,0.85,met,red,green,1294.996165797718
342,233,0.85,met,red,green,276.6538711729155
343,167,0.85,met,red,green,1660.5859990098609
344,-33,0.85,met,red,green,815.9087773920598
345,233,0.15000000000000002,unmet,green,red,500.5725763888646
346,-167,0.15000000000000002,unmet,green,red,1425.9033645455672
347,-300,0.85,met,red,green,1751.196355069982
348,-233,0.85,met,red,green,722.9706530261477
349,-33,0.85,met,red,green,592.1622493161547
350,233,0.85,met,red,green,317.02624237576697
351,167,0.85,met,red,green,406.03080654496046
352,-233,0.85,met,red,green,1389.1321579481776
353,-233,0.85,met,red,green,896.7071282544788
354,233,0.85,met,red,green,477.8670414099985
355,100,0.85,met,red,green,526.5249822649428
356,-33,0.85,met,red,green,1180.9316399769468
357,167,0.15000000000000002,unmet,green,red,899.5139294481719
358,-33,0.85,met,red,green,1844.2743970490667
359,-233,0.85,met,red,green,795.3737925652356
360,167,0.85,met,red,green,698.8467389982002
361,167,0.85,met,red,green,561.2642652099737
362,100,0.85,met,red,green,928.0829362340753
363,-167,0.85,met,red,green,880.4905496990898
364,300,0.85,met,red,green,198.52621502423725
365,300,0.85,met,red,green,929.1156958322296
366,-100,0.15000000000000002,unmet,green,red,1775.5605095907936
367,33,0.15000000000000002,unmet,green,red,997.7410807879918
368,-100,0.85,met,red,green,571.9752862787317
369,100,0.85,met,red,green,1045.6457326618515
370,-300,0.85,met,red,green,1536.0094860959637
371,33,0.85,met,red,green,693.6948230015897
372,-33,0.15000000000000002,unmet,green,red,410.9928901619845
373,-300,0.85,met,red,green,1517.9504112793873
374,-300,0.85,met,red,green,1819.6708336933327
375,233,0.85,met,red,green,337.32333679647684
376,233,0.85,met,red,green,180.78335757512988
377,233,0.15000000000000002,unmet,green,red,575.3504991918073
378,-300,0.85,met,red,green,538.5786508709775
379,-167,0.85,met,red,green,611.173003327187
380,100,0.85,met,red,green,746.3060405676347
381,-100,0.85,met,red,green,1381.5953414600297
382,233,0.85,met,red,green,164.14048132573825
383,-167,0.85,met,red,green,1579.7043278530573
384,-300,0.85,met,red,green,527.8275379977919
385,167,0.85,met,red,green,470.17333386501
386,100,0.85,met,red,green,1587.179287164275
387,33,0.85,met,red,green,589.7697362828462
388,300,0.85,met,red,green,1078.2661485677377
389,167,0.85,met,red,green,698.3164064762434
390,167,0.85,met,red,green,942.1061175474459
391,-233,0.85,met,red,green,667.372012929033
392,167,0.85,met,red,green,1533.5925872651
393,-233,0.85,met,red,green,709.3185420372643
394,167,0.15000000000000002,unmet,green,red,1358.1894884102214
395,233,0.85,met,red,green,767.7738658576983
396,-33,0.15000000000000002,unmet,green,red,713.534213092981
397,33,0.85,met,red,green,1240.496273669643
398,-33,0.85,met,red,green,1636.0803336905685
399,-167,0.85,met,red,green,1581.0864530241377
400,300,0.85,met,red,green,1449.0075698959151
401,-100,0.85,met,red,green,505.74522766352266
402,-100,0.85,met,red,green,488.3292382384585
403,100,0.85,met,red,green,1013.1540750100712
404,100,0.85,met,red,green,642.9091020491954
405,167,0.85,met,red,green,462.7087549285598
406,100,0.85,met,red,green,460.1482570290587
407,33,0.15000000000000002,unmet,green,red,1041.223348216507
408,-300,0.85,met,red,green,702.0724625791646
409,-100,0.85,met,red,green,533.0552316012672
410,100,0.85,met,red,green,816.6427251088325
411,-233,0.85,met,red,green,911.5102551319875
412,-167,0.85,met,red,green,837.81487260117
413,100,0.85,met,red,green,1424.2804777944557
414,100,0.85,met,red,green,893.7067719274895
415,167,0.85,met,red,green,1128.16674543936
416,-100,0.85,met,red,green,595.5672139306855
417,300,0.85,met,red,green,1395.0021828321408
418,-233,0.85,met,red,green,914.8194203636372
419,33,0.15000000000000002,unmet,green,red,458.59786640233904
420,-100,0.15000000000000002,unmet,green,red,1027.1775543068102
421,-100,0.15000000000000002,unmet,green,red,949.7844764208512
422,-167,0.85,met,red,green,369.2880062739057
423,-300,0.85,met,red,green,1242.6661168746214
424,-100,0.15000000000000002,unmet,green,red,1039.2601930811215
425,-100,0.85,met,red,green,954.0004414773979
426,300,0.85,met,red,green,723.5353178354342
427,33,0.85,met,red,green,1703.8429730728235
428,33,0.85,met,red,green,1276.318806519737
429,-167,0.85,met,red,green,681.7481299430142
430,167,0.15000000000000002,unmet,green,red,150.65539343865072
431,-167,0.85,met,red,green,1648.9058914066181
432,100,0.85,met,red,green,184.93488973088503
433,-233,0.85,met,red,green,1463.9128354053348
434,300,0.85,met,red,green,1482.825194287627
435,-167,0.85,met,red,green,629.9280026167985
436,-100,0.85,met,red,green,1781.2354297205159
437,-100,0.15000000000000002,unmet,green,red,562.344712951847
438,-100,0.85,met,red,green,654.3400274900066
439,-300,0.85,met,red,green,1787.2699914526129
440,233,0.85,met,red,green,568.3389462368544
441,-33,0.85,met,red,green,1366.5368257735813
442,167,0.85,met,red,green,1212.307679997148
443,-33,0.85,met,red,green,1803.8784471190202
444,-100,0.85,met,red,green,1199.3093040945405
445,233,0.85,met,red,green,171.64600148818374
446,233,0.85,met,red,green,521.2247111936335
447,233,0.85,met,red,green,1174.17419579684
448,300,0.85,met,red,green,990.0013318222424
449,100,0.85,met,red,green,1413.342930510687
450,233,0.85,met,red,green,691.7953878513159
451,167,0.15000000000000002,unmet,green,red,843.308510564717
452,33,0.85,met,red,green,1457.5073381182933
453,-300,0.85,met,red,green,736.4508416202975
454,100,0.85,met,red,green,1452.4720108200436
455,-33,0.85,met,red,green,721.8288560695256
456,33,0.15000000000000002,unmet,green,red,1804.3473114120038
457,167,0.15000000000000002,unmet,green,red,1038.2707271098511
458,100,0.85,met,red,green,387.0501938620661
459,-100,0.85,met,red,green,296.5883846443413
460,233,0.85,met,red,green,1353.3648842897271
461,300,0.85,met,red,green,1390.8293557201362
462,-300,0.85,met,red,green,1536.8157485617244
463,233,0.15000000000000002,unmet,green,red,569.6956933650255
464,233,0.85,met,red,green,783.6448109121526
465,-33,0.85,met,red,green,1834.728759431485
466,-33,0.85,met,red,green,376.8415282894531
467,-167,0.15000000000000002,unmet,green,red,1032.4453190715653
468,-233,0.85,met,red,green,1816.2118565033015
469,-100,0.85,met,red,green,861.3036117404
470,-100,0.85,met,red,green,1721.8750779453076
471,100,0.85,met,red,green,734.5116825664974
472,33,0.85,met,red,green,1026.4165600735046
473,-100,0.85,met,red,green,1621.9850165070784
474,167,0.15000000000000002,unmet,green,red,1144.8953214796238
475,-300,0.85,met,red,green,1838.8572026839415
476,33,0.85,met,red,green,432.6456051334387
477,-167,0.85,met,red,green,956.0068819585533
478,233,0.85,met,red,green,874.0451658759187
479,300,0.85,met,red,green,1520.4351345798184
480,-167,0.85,met,red,green,699.7568472408499
481,100,0.85,met,red,green,321.521145825996
482,100,0.85,met,red,green,210.3683223732798
483,300,0.85,met,red,green,953.478632001376
484,-100,0.85,met,red,green,1056.771326358204
485,-167,0.85,met,red,green,1343.724257879264
486,-300,0.85,met,red,green,911.5311331952505
487,-167,0.85,met,red,green,475.40693136139555
488,167,0.85,met,red,green,979.9630782615907
489,-33,0.85,met,red,green,983.0980809918084
490,-100,0.85,met,red,green,490.6549813811212
491,-233,0.85,met,red,green,949.2958897415768
492,-33,0.85,met,red,green,1678.2921331297346
493,300,0.15000000000000002,unmet,green,red,376.0927664241892
494,33,0.85,met,red,green,1407.687108601053
495,33,0.85,met,red,green,170.60894335707513
496,-233,0.15000000000000002,unmet,green,red,1190.1520658349048
497,100,0.85,met,red,green,1459.2388082888967
498,-233,0.85,met,red,green,1728.631674670697
499,300,0.85,met,red,green,1091.3779784294923
