,delay,expectation,congruency,stim_color,distractor_color,targetTimeMs
401,-100,0.85,met,green,red,1803.106805244561
402,-300,0.85,met,green,red,1808.7789251412173
403,167,0.85,met,green,red,763.7082690834254
404,-233,0.85,met,green,red,1845.906067334829
405,233,0.85,met,green,red,902.2625479229245
406,-167,0.85,met,green,red,1332.4491055803323
407,-300,0.85,met,green,red,1156.4317588652098
408,167,0.85,met,green,red,479.5066716234955
409,300,0.85,met,green,red,1085.2074449034662
410,233,0.85,met,green,red,912.458907589071
411,-167,0.85,met,green,red,445.1985054356803
412,300,0.15000000000000002,unmet,red,green,936.4689679489622
413,-167,0.85,met,green,red,1155.8919894155897
414,-100,0.85,met,green,red,1807.2887183436014
415,167,0.85,met,green,red,485.6543317738872
416,-233,0.85,met,green,red,423.7344881519553
417,-233,0.85,met,green,red,1285.706062807088
418,100,0.85,met,green,red,1002.3662566670728
419,-233,0.85,met,green,red,1064.0682140448314
420,-233,0.85,met,green,red,1287.1537769471563
421,100,0.85,met,green,red,854.9309860066555
422,-233,0.85,met,green,red,1694.225627388542
423,-167,0.85,met,green,red,355.1736918604242
424,300,0.85,met,green,red,1127.4460710719463
425,-167,0.85,met,green,red,339.20621431562313
426,300,0.85,met,green,red,1400.8019931434371
427,167,0.85,met,green,red,256.9366582655605
428,167,0.85,met,green,red,1073.9910495811046
429,167,0.85,met,green,red,966.7607753800404
430,300,0.15000000000000002,unmet,red,green,961.8701352061172
431,33,0.85,met,green,red,305.54012944128044
432,-33,0.85,met,green,red,1153.954707169653
433,167,0.85,met,green,red,984.6747533861128
434,-300,0.85,met,green,red,1262.8430981718645
435,33,0.85,met,green,red,397.25306599026703
436,-33,0.15000000000000002,unmet,red,green,1013.8448472822931
437,-33,0.85,met,green,red,1220.3453330890736
438,167,0.85,met,green,red,154.64078504814253
439,300,0.85,met,green,red,1010.0897182526948
440,300,0.85,met,green,red,1412.4568149132513
441,33,0.85,met,green,red,851.5691325187374
442,167,0.85,met,green,red,845.3571293850283
443,167,0.15000000000000002,unmet,red,green,1455.1260688514196
444,33,0.85,met,green,red,1638.9901088199078
445,-233,0.85,met,green,red,1304.9436503221295
446,-167,0.15000000000000002,unmet,red,green,1449.9817629474671
447,233,0.85,met,green,red,955.889658224303
448,-233,0.85,met,green,red,1025.5312228334574
449,-33,0.15000000000000002,unmet,red,green,745.7038625362998
450,-233,0.85,met,green,red,1167.6797063059412
451,-167,0.85,met,green,red,1672.9554696459202
452,-33,0.85,met,green,red,667.8052426377582
453,-300,0.85,met,green,red,1161.1523781298265
454,33,0.15000000000000002,unmet,red,green,440.23677417218
455,100,0.85,met,green,red,1449.197114090705
456,300,0.15000000000000002,unmet,red,green,1088.917821338914
457,233,0.85,met,green,red,462.8678107537998
458,-233,0.85,met,green,red,704.537337570976
459,-167,0.85,met,green,red,1704.9523707437886
460,-233,0.85,met,green,red,1278.0935604934293
461,-100,0.85,met,green,red,492.8871186272112
462,33,0.15000000000000002,unmet,red,green,1626.4055684255081
463,-33,0.85,met,green,red,1064.0542588958851
464,-300,0.85,met,green,red,1239.6709438024777
465,-300,0.85,met,green,red,1037.9077335641
466,-233,0.85,met,green,red,868.7694819563527
467,-167,0.85,met,green,red,473.52991983970423
468,-167,0.85,met,green,red,1425.4015467342072
469,-100,0.85,met,green,red,1029.3238986974761
470,-300,0.85,met,green,red,874.7654542133494
471,300,0.85,met,green,red,664.6166166358612
472,-167,0.85,met,green,red,1171.6460804115986
473,-167,0.85,met,green,red,833.0002495905471
474,100,0.85,met,green,red,1295.4409458086927
475,-300,0.15000000000000002,unmet,red,green,1729.8337812615368
476,-33,0.85,met,green,red,706.0929992408162
477,-300,0.15000000000000002,unmet,red,green,1316.3151953454906
478,-167,0.85,met,green,red,617.9374596704636
479,-233,0.15000000000000002,unmet,red,green,1157.876609109892
480,300,0.85,met,green,red,697.5852817306904
481,100,0.85,met,green,red,616.9814681998547
482,-233,0.85,met,green,red,1065.4654099479812
483,-300,0.85,met,green,red,926.6615584801248
484,-300,0.85,met,green,red,1315.7471824105778
485,233,0.85,met,green,red,1084.0533028770324
486,233,0.85,met,green,red,779.87756226057
487,233,0.85,met,green,red,1299.0297194196694
488,-33,0.85,met,green,red,1325.8563673947945
489,-233,0.15000000000000002,unmet,red,green,1471.0955980208457
490,-300,0.85,met,green,red,453.75001476389804
491,-167,0.85,met,green,red,895.3495819988156
492,-300,0.85,met,green,red,1798.0195851818485
493,167,0.85,met,green,red,1539.9265085399602
494,233,0.85,met,green,red,1127.8237622358365
495,100,0.15000000000000002,unmet,red,green,1067.3865659373068
496,-33,0.85,met,green,red,823.5679327424914
497,233,0.85,met,green,red,1520.2329676159798
498,-300,0.15000000000000002,unmet,red,green,452.2767337619478
499,233,0.85,met,green,red,162.36707944016229
